season,week,team_id,slot,player_id,player_name,position,nfl_team,opponent,fantasy_points,stat_5,stat_6,stat_7,stat_14,stat_15,stat_20,stat_21,stat_22,stat_28,stat_29,stat_32,stat_30,stat_33,stat_35,stat_36,stat_37,stat_38,stat_39,stat_45,stat_46,stat_47,stat_49,stat_50,stat_93,stat_53,stat_54
2020,10,1,WR,2564970,Chase Claypool,WR,PIT,CIN,21.3,,,,-3.0,,4.0,56.0,2.0,,,,,,,,,,,,,,,,,,
2020,10,1,TE,2560957,Mark Andrews,TE,BAL,@NE,13.1,,,,,,7.0,61.0,,,,,,,,,,,,,,,,,,,
2020,10,1,W/R,2535698,Cole Beasley,WR,BUF,@ARI,27.9,,,,,,11.0,109.0,1.0,,,,,,,,,,,,,,,,,,
2020,10,1,BN,71265,Jared Cook,TE,NO,SF,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,1,BN,2555224,Ezekiel Elliott,RB,DAL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,1,BN,2558125,Patrick Mahomes,QB,KC,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,1,BN,2562721,Deebo Samuel,WR,SF,@NO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,1,BN,2564271,Clyde Edwards-Helaire,RB,KC,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,1,K,2550545,Chris Boswell,K,PIT,CIN,12.0,,,,,,,,,,,,,3.0,,,1.0,2.0,,,,,,,,,
2020,10,1,DEF,100010,Detroit Lions,,,WAS,4.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,27.0
2020,10,1,BN,100016,Kansas City Chiefs,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,QB,2558063,Deshaun Watson,QB,HOU,NE,35.36,344.0,2.0,,36.0,1.0,,,,,,,,,,,,,,,,,,,,,
2020,11,1,RB,2558116,Aaron Jones,RB,GB,@IND,17.1,,,,41.0,1.0,4.0,30.0,,,,,,,,,,,,,,,,,,,
2020,11,1,RB,2560967,Kalen Ballage,RB,LAC,NYJ,14.1,,,,44.0,,7.0,27.0,,,,,,,,,,,,,,,,,,,
2020,11,1,WR,2543495,Davante Adams,WR,GB,@IND,23.6,,,,,,7.0,106.0,1.0,,,,,,,,,,,,,,,,,,
2020,11,1,WR,2552430,Tyler Lockett,WR,SEA,ARI,21.7,,,,,,9.0,67.0,1.0,,,,,,,,,,,,,,,,,,
2020,11,1,TE,2560994,Mike Gesicki,TE,MIA,@DEN,8.3,,,,,,4.0,43.0,,,,,,,,,,,,,,,,,,,
2020,11,1,W/R,2563731,Tee Higgins,WR,CIN,@WAS,5.6,,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2540156,Giovani Bernard,RB,CIN,@WAS,9.5,,,,18.0,,4.0,37.0,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2540160,Jordan Reed,TE,SF,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2556370,Michael Thomas,WR,NO,ATL,19.4,,,,,,9.0,104.0,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2561324,Gus Edwards,RB,BAL,TEN,0.6,,,,6.0,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2562653,Travis Fulgham,WR,PHI,@CLE,1.8,,,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2564148,Jonathan Taylor,RB,IND,GB,15.4,,,,90.0,,4.0,24.0,,,,,,,,,,,,,,,,,,,
2020,11,1,RES,2504775,Drew Brees,QB,NO,ATL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,RES,2559169,Austin Ekeler,RB,LAC,NYJ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,K,2564106,Rodrigo Blankenship,K,IND,GB,14.0,,,,,,,,,,,,,2.0,,,3.0,1.0,,,,,,,,,
2020,11,1,DEF,100032,Washington Football Team,,,CIN,12.0,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,9.0
2020,11,1,QB,2506109,Ben Roethlisberger,QB,PIT,@JAX,20.68,267.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,RB,2557917,Kareem Hunt,RB,CLE,PHI,9.1,,,,11.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,,,,
2020,11,1,RB,2565276,Antonio Gibson,RB,WAS,CIN,17.4,,,,94.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,,,,
2020,11,1,WR,2543498,Brandin Cooks,WR,HOU,NE,12.5,,,,,,4.0,85.0,,,,,,,,,,,,,,,,,,,
2020,11,1,WR,2558149,JuJu Smith-Schuster,WR,PIT,@JAX,5.9,,,,,,4.0,19.0,,,,,,,,,,,,,,,,,,,
2020,11,1,TE,2540258,Travis Kelce,TE,KC,@LV,26.86,4.0,,,,,8.0,127.0,1.0,,,,,,,,,,,,,,,,,,
2020,11,1,W/R,497322,Emmanuel Sanders,WR,NO,ATL,10.6,,,,,,4.0,66.0,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2543715,Jerick McKinnon,RB,SF,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2552608,Stefon Diggs,WR,BUF,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2558954,Taysom Hill,QB,NO,ATL,24.22,233.0,,,49.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
2020,11,1,BN,2560735,Michael Gallup,WR,DAL,@MIN,4.9,,,,,,2.0,29.0,,,,,,,,,,,,,,,,,,,
2020,11,1,BN,2560757,Lamar Jackson,QB,BAL,TEN,18.54,186.0,1.0,1.0,51.0,,,,,,,1.0,,,,,,,,,,,,,,,
2020,11,1,BN,2564832,Jalen Hurts,QB,PHI,@CLE,0.6,,,,6.0,,,,,,,,,,,,,,,,,,,,,,
2020,11,1,K,2536340,Justin Tucker,K,BAL,TEN,10.0,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,
2020,11,1,DEF,100027,Pittsburgh Steelers,,,@JAX,17.0,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,3.0
2020,12,1,QB,2558063,Deshaun Watson,QB,HOU,@DET,41.12,318.0,4.0,,24.0,,,,,,,1.0,,,,,,,,,,,,,,,
2020,12,1,RB,2558116,Aaron Jones,RB,GB,CHI,10.0,,,,90.0,,1.0,,,,,,,,,,,,,,,,,,,,
2020,12,1,RB,2559169,Austin Ekeler,RB,LAC,@BUF,23.9,,,,44.0,,11.0,85.0,,,,,,,,,,,,,,,,,,,
2020,12,1,WR,2543495,Davante Adams,WR,GB,CHI,18.1,,,,,,6.0,61.0,1.0,,,,,,,,,,,,,,,,,,
2020,12,1,WR,2552430,Tyler Lockett,WR,SEA,@PHI,5.3,,,,,,3.0,23.0,,,,,,,,,,,,,,,,,,,
2020,12,1,TE,2560994,Mike Gesicki,TE,MIA,@NYJ,11.5,,,,,,2.0,35.0,1.0,,,,,,,,,,,,,,,,,,
2020,12,1,W/R,2556370,Michael Thomas,WR,NO,@DEN,9.1,,,,1.0,,4.0,50.0,,,,,,,,,,,,,,,,,,,
2020,12,1,BN,2540156,Giovani Bernard,RB,CIN,NYG,6.9,,,,32.0,,2.0,17.0,,,,,,,,,,,,,,,,,,,
2020,12,1,BN,2555334,Jared Goff,QB,LA,SF,3.02,198.0,,2.0,11.0,,,,,,,,1.0,,,,,,,,,,,,,,
2020,12,1,BN,2561029,Keke Coutee,WR,HOU,@DET,5.7,,,,,,2.0,17.0,,,,1.0,,,,,,,,,,,,,,,
2020,12,1,BN,2562653,Travis Fulgham,WR,PHI,SEA,3.6,,,,,,2.0,16.0,,,,,,,,,,,,,,,,,,,
2020,12,1,BN,2563731,Tee Higgins,WR,CIN,NYG,15.4,,,,,,5.0,44.0,1.0,,,,,,,,,,,,,,,,,,
2020,12,1,RES,2504775,Drew Brees,QB,NO,@DEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,1,RES,2564148,Jonathan Taylor,RB,IND,TEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,12,1,K,2564106,Rodrigo Blankenship,K,IND,TEN,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
2020,12,1,DEF,100032,Washington Football Team,,,@DAL,15.0,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,1.0,,,16.0
2020,12,1,BN,100018,Las Vegas Raiders,,,@ATL,-1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,37.0
2020,12,1,QB,2532956,Ryan Tannehill,QB,TEN,@IND,21.14,221.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
2020,12,1,RB,2556075,Derrick Henry,RB,TEN,@IND,38.5,,,,178.0,3.0,2.0,7.0,,,,,,,,,,,,,,,,,,,
2020,12,1,RB,2558865,Chris Carson,RB,SEA,@PHI,13.9,,,,41.0,1.0,2.0,18.0,,,,,,,,,,,,,,,,,,,
2020,12,1,WR,2540169,Robert Woods,WR,LA,SF,15.8,,,,8.0,,7.0,80.0,,,,,,,,,,,,,,,,,,,
2020,12,1,WR,2556462,Robby Anderson,WR,CAR,@MIN,19.4,,,,,,4.0,94.0,1.0,,,,,,,,,,,,,,,,,,
2020,12,1,TE,2555364,Tyler Higbee,TE,LA,SF,1.6,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,
2020,12,1,W/R,2552487,Amari Cooper,WR,DAL,WAS,23.2,,,,,,6.0,112.0,1.0,,,,,,,,,,,,,,,,,,
2020,12,1,BN,310,Matt Ryan,QB,ATL,LV,17.9,185.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2020,12,1,BN,2543466,Eric Ebron,TE,PIT,BAL,12.4,,,,,,7.0,54.0,,,,,,,,,,,,,,,,,,,
2020,12,1,BN,2552415,Jamison Crowder,WR,NYJ,MIA,6.1,,,,,,3.0,31.0,,,,,,,,,,,,,,,,,,,
2020,12,1,BN,2559278,Greg Ward,WR,PHI,SEA,1.3,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
2020,12,1,BN,2560770,Ronald Jones,RB,TB,KC,17.3,,,,66.0,,1.0,37.0,1.0,,,,,,,,,,,,,,,,,,
2020,12,1,K,2560993,Daniel Carlson,K,LV,@ATL,6.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
2020,12,1,DEF,100011,Green Bay Packers,,,CHI,15.0,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,1.0,,,25.0
2020,12,1,BN,100005,Chicago Bears,,,@GB,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
2020,13,1,QB,2558063,Deshaun Watson,QB,HOU,IND,19.44,341.0,,1.0,38.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
2020,13,1,RB,2558116,Aaron Jones,RB,GB,PHI,23.8,,,,130.0,1.0,3.0,18.0,,,,,,,,,,,,,,,,,,,
2020,13,1,RB,2559169,Austin Ekeler,RB,LAC,NE,10.8,,,,36.0,,4.0,32.0,,,,,,,,,,,,,,,,,,,
2020,13,1,WR,2543495,Davante Adams,WR,GB,PHI,34.1,,,,,,10.0,121.0,2.0,,,,,,,,,,,,,,,,,,
2020,13,1,WR,2552430,Tyler Lockett,WR,SEA,NYG,12.3,,,,,,6.0,63.0,,,,,,,,,,,,,,,,,,,
2020,13,1,TE,2560994,Mike Gesicki,TE,MIA,CIN,23.8,,,,,,9.0,88.0,1.0,,,,,,,,,,,,,,,,,,
2020,13,1,W/R,2564148,Jonathan Taylor,RB,IND,@HOU,22.5,,,,91.0,,3.0,44.0,1.0,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2540156,Giovani Bernard,RB,CIN,@MIA,4.9,,,,30.0,,2.0,-1.0,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2555334,Jared Goff,QB,LA,@ARI,26.14,351.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2556370,Michael Thomas,WR,NO,@ATL,19.5,,,,,,9.0,105.0,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2562653,Travis Fulgham,WR,PHI,@GB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2563731,Tee Higgins,WR,CIN,@MIA,10.6,,,,,,5.0,56.0,,,,,,,,,,,,,,,,,,,
2020,13,1,RES,2504775,Drew Brees,QB,NO,@ATL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,13,1,K,2564106,Rodrigo Blankenship,K,IND,@HOU,6.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,
2020,13,1,DEF,100018,Las Vegas Raiders,,,@NYJ,8.0,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,,,,,28.0
2020,13,1,BN,100026,Arizona Cardinals,,,LAR,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,32.0
2020,13,1,QB,2506363,Aaron Rodgers,QB,GB,PHI,29.5,295.0,3.0,,-3.0,,,,,,,,,,,,,,,,,,,,,,
2020,13,1,RB,2557991,Dalvin Cook,RB,MIN,JAX,23.9,,,,120.0,,6.0,59.0,,,,,,,,,,,,,,,,,,,
2020,13,1,RB,2562722,Miles Sanders,RB,PHI,@GB,3.1,,,,31.0,,,,,,,,,,,,,,,,,,,,,,
2020,13,1,WR,2543488,Jarvis Landry,WR,CLE,@TEN,20.44,6.0,,,,,8.0,62.0,1.0,,,,,,,,,,,,,,,,,,
2020,13,1,WR,2543509,Allen Robinson,WR,CHI,DET,13.5,,,,,,6.0,75.0,,,,,,,,,,,,,,,,,,,
2020,13,1,TE,2557858,Evan Engram,TE,NYG,@SEA,7.2,,,,,,4.0,32.0,,,,,,,,,,,,,,,,,,,
2020,13,1,W/R,2563848,CeeDee Lamb,WR,DAL,@BAL,10.6,,,,,,6.0,46.0,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2532884,Marvin Jones,WR,DET,@CHI,25.6,,,,,,8.0,116.0,1.0,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2541161,Latavius Murray,RB,NO,@ATL,3.7,,,,17.0,,2.0,,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2555415,Austin Hooper,TE,CLE,@TEN,4.4,,,,,,2.0,24.0,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2556440,J.D. McKissic,RB,WAS,@PIT,17.8,,,,8.0,,10.0,70.0,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2558105,Chris Godwin,WR,TB,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,13,1,BN,2562736,Darius Slayton,WR,NYG,@SEA,2.4,,,,,,1.0,14.0,,,,,,,,,,,,,,,,,,,
2020,13,1,RES,2540158,Zach Ertz,TE,PHI,@GB,5.1,,,,,,2.0,31.0,,,,,,,,,,,,,,,,,,,
2020,13,1,K,2507232,Mason Crosby,K,GB,PHI,6.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,
2020,13,1,DEF,100022,New Orleans Saints,,,@ATL,6.0,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,16.0
2020,14,1,QB,2558063,Deshaun Watson,QB,HOU,@CHI,18.56,219.0,1.0,,38.0,,,,,,,,,,,,,,,,,,,,,,
2020,14,1,RB,2558116,Aaron Jones,RB,GB,@DET,9.5,,,,69.0,,2.0,6.0,,,,,,,,,,,,,,,,,,,
2020,14,1,RB,2559169,Austin Ekeler,RB,LAC,ATL,23.6,,,,79.0,,9.0,67.0,,,,,,,,,,,,,,,,,,,
2020,14,1,WR,2543495,Davante Adams,WR,GB,@DET,24.5,,,,,,7.0,115.0,1.0,,,,,,,,,,,,,,,,,,
2020,14,1,WR,2552430,Tyler Lockett,WR,SEA,NYJ,10.2,,,,,,5.0,52.0,,,,,,,,,,,,,,,,,,,
2020,14,1,TE,2560994,Mike Gesicki,TE,MIA,KC,23.5,,,,,,5.0,65.0,2.0,,,,,,,,,,,,,,,,,,
2020,14,1,W/R,2556370,Michael Thomas,WR,NO,@PHI,16.4,,,,,,8.0,84.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,71265,Jared Cook,TE,NO,@PHI,12.7,,,,,,3.0,37.0,1.0,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2540156,Giovani Bernard,RB,CIN,DAL,3.3,,,,8.0,,3.0,15.0,,,,,1.0,,,,,,,,,,,,,,
2020,14,1,BN,2555334,Jared Goff,QB,LA,NE,16.58,137.0,1.0,1.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2563731,Tee Higgins,WR,CIN,DAL,9.9,,,,,,5.0,49.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2564148,Jonathan Taylor,RB,IND,@LV,30.5,,,,150.0,2.0,2.0,15.0,,,,,,,,,,,,,,,,,,,
2020,14,1,RES,2504775,Drew Brees,QB,NO,@PHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,14,1,K,2564106,Rodrigo Blankenship,K,IND,@LV,14.0,,,,,,,,,,,,,5.0,,2.0,1.0,,,,,,,,,,
2020,14,1,DEF,100026,Arizona Cardinals,,,@NYG,18.0,,,,,,,,,,,,,,,,,,,8.0,,3.0,,,,,7.0
2020,14,1,BN,100007,Cleveland Browns,,,BAL,0.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,45.0
2020,14,1,QB,2506363,Aaron Rodgers,QB,GB,@DET,36.9,290.0,3.0,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,
2020,14,1,RB,2556440,J.D. McKissic,RB,WAS,@SF,10.6,,,,68.0,,2.0,18.0,,,,,,,,,,,,,,,,,,,
2020,14,1,RB,2557991,Dalvin Cook,RB,MIN,@TB,19.0,,,,102.0,1.0,2.0,8.0,,,,,,,,,,,,,,,,,,,
2020,14,1,WR,2543488,Jarvis Landry,WR,CLE,BAL,11.68,12.0,,,,,6.0,52.0,,,,,,,,,,,,,,,,,,,
2020,14,1,WR,2543509,Allen Robinson,WR,CHI,HOU,27.3,,,,,,9.0,123.0,1.0,,,,,,,,,,,,,,,,,,
2020,14,1,TE,2557858,Evan Engram,TE,NYG,ARI,3.8,,,,,,2.0,18.0,,,,,,,,,,,,,,,,,,,
2020,14,1,W/R,2558105,Chris Godwin,WR,TB,MIN,4.5,,,,,,2.0,25.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2532884,Marvin Jones,WR,DET,GB,8.8,,,,,,4.0,48.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2540158,Zach Ertz,TE,PHI,NO,2.8,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2541161,Latavius Murray,RB,NO,@PHI,1.7,,,,13.0,,1.0,-6.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2562722,Miles Sanders,RB,PHI,NO,29.6,,,,115.0,2.0,4.0,21.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2562736,Darius Slayton,WR,NYG,ARI,6.1,,,,,,3.0,31.0,,,,,,,,,,,,,,,,,,,
2020,14,1,BN,2563848,CeeDee Lamb,WR,DAL,@CIN,8.1,,,,15.0,,2.0,46.0,,,,,,,,,,,,,,,,,,,
2020,14,1,K,2563132,Joey Slye,K,CAR,DEN,9.0,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,
2020,14,1,DEF,100022,New Orleans Saints,,,@PHI,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,24.0
2020,15,1,QB,2558063,Deshaun Watson,QB,HOU,@IND,27.42,373.0,2.0,,25.0,,,,,,,,1.0,,,,,,,,,,,,,,
2020,15,1,RB,2558116,Aaron Jones,RB,GB,CAR,24.8,,,,145.0,1.0,3.0,13.0,,,,,,,,,,,,,,,,,,,
2020,15,1,RB,2559169,Austin Ekeler,RB,LAC,@LV,11.9,,,,60.0,,4.0,19.0,,,,,,,,,,,,,,,,,,,
2020,15,1,WR,2543495,Davante Adams,WR,GB,CAR,11.2,,,,,,7.0,42.0,,,,,,,,,,,,,,,,,,,
2020,15,1,WR,2552430,Tyler Lockett,WR,SEA,@WAS,7.4,,,,,,4.0,34.0,,,,,,,,,,,,,,,,,,,
2020,15,1,TE,71265,Jared Cook,TE,NO,KC,4.9,,,,,,2.0,29.0,,,,,,,,,,,,,,,,,,,
2020,15,1,W/R,2564148,Jonathan Taylor,RB,IND,HOU,19.5,,,,83.0,1.0,4.0,12.0,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,497322,Emmanuel Sanders,WR,NO,KC,11.6,,,,,,4.0,76.0,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2540156,Giovani Bernard,RB,CIN,PIT,22.7,,,,83.0,1.0,1.0,14.0,1.0,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2560994,Mike Gesicki,TE,MIA,NE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2563731,Tee Higgins,WR,CIN,PIT,6.1,,,,,,3.0,31.0,,,,,,,,,,,,,,,,,,,
2020,15,1,RES,2504775,Drew Brees,QB,NO,KC,25.36,234.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2020,15,1,K,2564106,Rodrigo Blankenship,K,IND,HOU,11.0,,,,,,,,,,,,,3.0,,,1.0,,1.0,,,,,,,,
2020,15,1,DEF,100007,Cleveland Browns,,,@NYG,8.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,6.0
2020,15,1,BN,100026,Arizona Cardinals,,,PHI,8.0,,,,,,,,,,,,,,,,,,,6.0,,,1.0,,,,26.0
2020,15,1,QB,2562382,Kyler Murray,QB,ARI,PHI,39.14,406.0,3.0,1.0,29.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
2020,15,1,RB,2558019,Alvin Kamara,RB,NO,KC,18.4,,,,54.0,,3.0,40.0,1.0,,,,,,,,,,,,,,,,,,
2020,15,1,RB,2563965,D'Andre Swift,RB,DET,@TEN,22.2,,,,67.0,2.0,4.0,15.0,,,,,1.0,,,,,,,,,,,,,,
2020,15,1,WR,2540165,DeAndre Hopkins,WR,ARI,PHI,30.0,,,,1.0,,9.0,169.0,1.0,,,,1.0,,,,,,,,,,,,,,
2020,15,1,WR,2562238,A.J. Brown,WR,TEN,DET,15.4,,,,,,5.0,44.0,1.0,,,,,,,,,,,,,,,,,,
2020,15,1,TE,2555341,Hunter Henry,TE,LAC,@LV,17.5,,,,,,5.0,65.0,1.0,,,,,,,,,,,,,,,,,,
2020,15,1,W/R,2562489,Terry McLaurin,WR,WAS,SEA,14.7,,,,,,7.0,77.0,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2543499,Derek Carr,QB,LV,LAC,2.12,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2543767,Logan Thomas,TE,WAS,SEA,23.1,,,,,,13.0,101.0,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2553728,Raheem Mostert,RB,SF,@DAL,6.8,,,,68.0,,,,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2561018,D.J. Chark,WR,JAX,@BAL,9.3,,,,,,4.0,53.0,,,,,,,,,,,,,,,,,,,
2020,15,1,BN,2563548,J.K. Dobbins,RB,BAL,JAX,15.1,,,,64.0,1.0,1.0,17.0,,,,,,,,,,,,,,,,,,,
2020,15,1,K,2556601,Wil Lutz,K,NO,KC,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
2020,15,1,DEF,100031,Tampa Bay Buccaneers,,,@ATL,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,27.0
2020,15,1,BN,100025,Philadelphia Eagles,,,@ARI,6.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,31.0
2020,16,1,QB,2558063,Deshaun Watson,QB,HOU,CIN,32.76,324.0,3.0,,38.0,,,,,,,,1.0,,,,,,,,,,,,,,
2020,16,1,RB,2558116,Aaron Jones,RB,GB,TEN,12.8,,,,94.0,,2.0,14.0,,,,,,,,,,,,,,,,,,,
2020,16,1,RB,2559169,Austin Ekeler,RB,LAC,DEN,15.8,,,,45.0,,3.0,23.0,1.0,,,,,,,,,,,,,,,,,,
2020,16,1,WR,2543495,Davante Adams,WR,GB,TEN,43.2,,,,,,11.0,142.0,3.0,,,,,,,,,,,,,,,,,,
2020,16,1,WR,2560787,Allen Lazard,WR,GB,TEN,3.4,,,,,,2.0,14.0,,,,,,,,,,,,,,,,,,,
2020,16,1,TE,2555415,Austin Hooper,TE,CLE,@NYJ,14.1,,,,,,7.0,71.0,,,,,,,,,,,,,,,,,,,
2020,16,1,W/R,2564148,Jonathan Taylor,RB,IND,@PIT,19.4,,,,74.0,2.0,,,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,497322,Emmanuel Sanders,WR,NO,MIN,13.5,,,,12.0,,4.0,83.0,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2540156,Giovani Bernard,RB,CIN,@HOU,20.1,,,,65.0,,7.0,66.0,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2552430,Tyler Lockett,WR,SEA,LAR,7.4,,,,,,3.0,44.0,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2560994,Mike Gesicki,TE,MIA,@LV,9.4,,,,,,4.0,54.0,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2563731,Tee Higgins,WR,CIN,@HOU,21.9,,,,,,6.0,99.0,1.0,,,,,,,,,,,,,,,,,,
2020,16,1,K,2564106,Rodrigo Blankenship,K,IND,@PIT,6.0,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,
2020,16,1,DEF,100007,Cleveland Browns,,,@NYJ,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,23.0
2020,16,1,BN,100026,Arizona Cardinals,,,SF,6.0,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,20.0
2020,16,1,QB,2560955,Josh Allen,QB,BUF,@NE,40.3,320.0,4.0,,35.0,,,,,,,,,,,,,,,,,,,,,,
2020,16,1,RB,2552469,Melvin Gordon,RB,DEN,@LAC,7.9,,,,79.0,,,,,,,,,,,,,,,,,,,,,,
2020,16,1,RB,2560938,Jeff Wilson,RB,SF,@ARI,27.4,,,,183.0,,1.0,21.0,1.0,,,,,,,,,,,,,,,,,,
2020,16,1,WR,2560813,D.J. Moore,WR,CAR,@WAS,8.7,,,,,,5.0,37.0,,,,,,,,,,,,,,,,,,,
2020,16,1,WR,2564556,Justin Jefferson,WR,MIN,@NO,14.5,,,,,,6.0,85.0,,,,,,,,,,,,,,,,,,,
2020,16,1,TE,2558266,George Kittle,TE,SF,@ARI,13.2,,,,,,4.0,92.0,,,,,,,,,,,,,,,,,,,
2020,16,1,W/R,2563617,Zack Moss,RB,BUF,@NE,12.7,,,,57.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2557952,Wayne Gallman,RB,NYG,@BAL,7.3,,,,27.0,,2.0,26.0,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2557997,Christian McCaffrey,RB,CAR,@WAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2558066,Curtis Samuel,WR,CAR,@WAS,20.8,,,,52.0,,5.0,106.0,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2559270,Robert Tonyan,TE,GB,TEN,2.7,,,,,,1.0,17.0,,,,,,,,,,,,,,,,,,,
2020,16,1,BN,2564319,Cam Akers,RB,LA,@SEA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
